,champion,voice_line,is_spoken,gender,role,win_rate,pick_rate,ban_rate,region
27284,Xayah,"I warned you. Oh, wait, did I? Crap. My fault.",True,Female,Marksman,48.16%,3.5%,0.48%,Ionia
27285,Xayah,I will unblock the rivers of Vastayan essence.,True,Female,Marksman,48.16%,3.5%,0.48%,Ionia
27286,Xayah,I've been known to implode a sacred obelisk or two.,True,Female,Marksman,48.16%,3.5%,0.48%,Ionia
27287,Xayah,Sabotage looks so good on me.,True,Female,Marksman,48.16%,3.5%,0.48%,Ionia
27288,Xayah,Can you feel the magic flowing? I can.,True,Female,Marksman,48.16%,3.5%,0.48%,Ionia
27289,Xayah,"I could dance right now. Aw, but there's more work to be done.",True,Female,Marksman,48.16%,3.5%,0.48%,Ionia
27290,Xayah,Crumble! Yes!,True,Female,Marksman,48.16%,3.5%,0.48%,Ionia
27291,Xayah,Another minor annoyance reduced to rubble.,True,Female,Marksman,48.16%,3.5%,0.48%,Ionia
27292,Xayah,"Hm, dodging seems to be a weak spot of yours.",True,Female,Marksman,48.16%,3.5%,0.48%,Ionia
27293,Xayah,Magic is again unfettered.,True,Female,Marksman,48.16%,3.5%,0.48%,Ionia
27294,Xayah,A victory for the Vastaya.,True,Female,Marksman,48.16%,3.5%,0.48%,Ionia
27295,Xayah,I wasn't joking when I said nothing stands in my way.,True,Female,Marksman,48.16%,3.5%,0.48%,Ionia
27296,Xayah,Maybe I overdid it.,True,Female,Marksman,48.16%,3.5%,0.48%,Ionia
27297,Xayah,I wish they could have seen the looks on their faces.,True,Female,Marksman,48.16%,3.5%,0.48%,Ionia
27298,Xayah,"It's more of a slaughter than a massacre, really.",True,Female,Marksman,48.16%,3.5%,0.48%,Ionia
27299,Xayah,Untied that mystical knot.,True,Female,Marksman,48.16%,3.5%,0.48%,Ionia
27300,Xayah,And that's where plucky optimism gets you.,True,Female,Marksman,48.16%,3.5%,0.48%,Ionia
27301,Xayah,Yep. Easy peasy.,True,Female,Marksman,48.16%,3.5%,0.48%,Ionia
27302,Xayah,"Hurray, they all died.",True,Female,Marksman,48.16%,3.5%,0.48%,Ionia
27303,Xayah,Too bad those tails weren't lives.,True,Female,Marksman,48.16%,3.5%,0.48%,Ionia
27304,Xayah,We asked you to join.,True,Female,Marksman,48.16%,3.5%,0.48%,Ionia
27305,Xayah,The Vastaya will sing songs of you. I promise.,True,Female,Marksman,48.16%,3.5%,0.48%,Ionia
27306,Xayah,This is by your design.,True,Female,Marksman,48.16%,3.5%,0.48%,Ionia
27307,Xayah,Shame. You could have been so useful alive.,True,Female,Marksman,48.16%,3.5%,0.48%,Ionia
27308,Xayah,Every drop of Vastayan blood spilled is a waste.,True,Female,Marksman,48.16%,3.5%,0.48%,Ionia
27309,Xayah,Taitah be tervaash.,True,Female,Marksman,48.16%,3.5%,0.48%,Ionia
27310,Xayah,It needed to be done.,True,Female,Marksman,48.16%,3.5%,0.48%,Ionia
27311,Xayah,Wasn't she just a ray of sunshine? I hate sunshine.,True,Female,Marksman,48.16%,3.5%,0.48%,Ionia
27312,Xayah,Mu'takl.,True,Female,Marksman,48.16%,3.5%,0.48%,Ionia
27313,Xerath,Primitive magic shall not best me.,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27314,Xerath,"Trapped for centuries, but I've still got it!",True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27315,Xerath,I will unmake you.,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27316,Xerath,Xerath grunts.,False,Male,Mage,51.55%,8.51%,11.12%,Shurima
27317,Xerath,I've waited a millennium for this!,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27318,Xerath,"With Ascension, comes killer moves!",True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27319,Xerath,"You chase power, Syndra. I am power!",True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27320,Xerath,Xerath laughs.,False,Male,Mage,51.55%,8.51%,11.12%,Shurima
27321,Xerath,"Power, immortality, omniscience... but no leg room?!",True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27322,Xerath,"Those chains cannot hold me either, jailor.",True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27323,Xerath,"Nasus, the loyal pup, ever nipping at my heels.",True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27324,Xerath,Your demise beckons.,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27325,Xerath,"Nobody puts Xerath in a sarcophagus, nobody!",True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27326,Xerath,Behold my power.,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27327,Xerath,Nasus... thank you for your  brother.,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27328,Xerath,Magic? I'll show you real magic.,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27329,Xerath,I've waited a millenium for this!,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27330,Xerath,"""It's electric!"" Xerath raps.",False,Male,Mage,51.55%,8.51%,11.12%,Shurima
27331,Xerath,"Ascension is not granted, it is taken!",True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27332,Xerath,Only ten of you? How disappointing.,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27333,Xerath,You stand in the presence of a perfect being!,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27334,Xerath,Who believes they have the strength to ascend?,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27335,Xerath,Flesh and blood; so fragile.,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27336,Xerath,I will never concede the power I have taken!,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27337,Xerath,"Behold, my power is unmatched!",True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27338,Xerath,I will allow nothing to stand in my way.,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27339,Xerath,True Ascension is granted only to the worthy!,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27340,Xerath,Effort sound.,False,Male,Mage,51.55%,8.51%,11.12%,Shurima
27341,Xerath,I will not be subverted!,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27342,Xerath,My will is law!,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27343,Xerath,"You seek Ascension, you will find failure.",True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27344,Xerath,"You are emperor of a wasteland, Azir.",True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27345,Xerath,Lightning bolt! Lightning bolt! Lightning bolt! Lightning bolt! Lightning bolt! Lightning bolt!,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27346,Xerath,"Azir, the boy destined to chase the sun.",True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27347,Xerath,"This time, Azir, I will need no surprise to topple you!",True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27348,Xerath,I will be free.,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27349,Xerath,Simple fools.,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27350,Xerath,"Renekton, show them your hatred!",True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27351,Xerath,"It is our time, crocodile. Make them suffer!",True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27352,Xerath,"Today, I will be free!",True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27353,Xerath,"The world may crumble, but I shall remain.",True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27354,Xerath,I am eternal.,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27355,Xerath,I will show you true power.,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27356,Xerath,I will be their undoing.,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27357,Xerath,These chains cannot hold me.,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27358,Xerath,The affairs of mortals are beneath me.,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27359,Xerath,The secrets of magic are mine alone.,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27360,Xerath,I follow the path to power.,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27361,Xerath,"Bound, but not broken.",True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27362,Xerath,Emotions are only distractions.,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27363,Xerath,I see the forces that hold the universe together.,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27364,Xerath,"Azir, at long last, we will see what power you truly possess.",True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27365,Xerath,"You may stare, but your mind may collapse.",True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27366,Xerath,It will take only a spark of my magic to end you.,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27367,Xerath,You cannot fathom what I am.,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27368,Xerath,Impostor!,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27369,Xerath,What a glorious being of pure energy!,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27370,Xerath,The Ascension belongs to me!,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27371,Xerath,Ascension never looked so good!,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27372,Xerath,Mine is the only pure Ascension.,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27373,Xerath,"The world forgot me. Now, they will remember!",True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27374,Xerath,I am power incarnate! Who dares oppose me?,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27375,Xerath,None will control me.,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27376,Xerath,"I am the will of man, unbound by flesh.",True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27377,Xerath,I stand at the brink of infinity.,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27378,Xerath,You shall bear witness to the only true Ascended this day.,True,Male,Mage,51.55%,8.51%,11.12%,Shurima
27379,Xin Zhao,Fate has made its choice.,True,Male,"Fighter, Assassin",48.41%,3.07%,0.68%,Demacia
27380,Xin Zhao,Do not bore me.,True,Male,"Fighter, Assassin",48.41%,3.07%,0.68%,Demacia
27381,Xin Zhao,Press the assault!,True,Male,"Fighter, Assassin",48.41%,3.07%,0.68%,Demacia
27382,Xin Zhao,Perish with honor.,True,Male,"Fighter, Assassin",48.41%,3.07%,0.68%,Demacia
27383,Xin Zhao,True warriors are born on the battlefield!,True,Male,"Fighter, Assassin",48.41%,3.07%,0.68%,Demacia
27384,Xin Zhao,"Here's a tip, and a spear behind it!",True,Male,"Fighter, Assassin",48.41%,3.07%,0.68%,Demacia
27385,Xin Zhao,My spirit remains unbroken!,True,Male,"Fighter, Assassin",48.41%,3.07%,0.68%,Demacia
27386,Xin Zhao,Xin Zhao laughs.,False,Male,"Fighter, Assassin",48.41%,3.07%,0.68%,Demacia
27387,Xin Zhao,Their lives are forfeit.,True,Male,"Fighter, Assassin",48.41%,3.07%,0.68%,Demacia
27388,Xin Zhao,"Find me an immovable object, and I'll put this question to rest!",True,Male,"Fighter, Assassin",48.41%,3.07%,0.68%,Demacia
27389,Xin Zhao,Victory calls.,True,Male,"Fighter, Assassin",48.41%,3.07%,0.68%,Demacia
27390,Xin Zhao,Only actions truly speak.,True,Male,"Fighter, Assassin",48.41%,3.07%,0.68%,Demacia
27391,Xin Zhao,Sound the march!,True,Male,"Fighter, Assassin",48.41%,3.07%,0.68%,Demacia
27392,Xin Zhao,A Demacian does not retreat.,True,Male,"Fighter, Assassin",48.41%,3.07%,0.68%,Demacia
27393,Xin Zhao,To triumph!,True,Male,"Fighter, Assassin",48.41%,3.07%,0.68%,Demacia
27394,Xin Zhao,It shall be done!,True,Male,"Fighter, Assassin",48.41%,3.07%,0.68%,Demacia
27395,Xin Zhao,My king commands.,True,Male,"Fighter, Assassin",48.41%,3.07%,0.68%,Demacia
27396,Xin Zhao,The warrior's spirit is never broken.,True,Male,"Fighter, Assassin",48.41%,3.07%,0.68%,Demacia
27397,Xin Zhao,To the arena!,True,Male,"Fighter, Assassin",48.41%,3.07%,0.68%,Demacia
27398,Xin Zhao,"I may be outnumbered, but not even the odds can stand against me!",True,Male,"Fighter, Assassin",48.41%,3.07%,0.68%,Demacia
27399,Yasuo,I was chosen for a reason.  I will not fail.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27400,Yasuo,Death was not my destiny.  I chose a different path.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27401,Yasuo,My enemies believe in strength alone.  Fools.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27402,Yasuo,The dragons will not be defied.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27403,Yasuo,Reality and illusion are edges of the same blade.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27404,Yasuo,War without purpose is only carnage.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27405,Yasuo,Facts are etched in steel and stone.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27406,Yasuo,A true warrior finds beauty in the weapon at peace.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27407,Yasuo,Truth is not ugly.  Cruelty is.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27408,Yasuo,A coward never learns the face of truth.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27409,Yasuo,Some dream of honor.  But honor must be proved.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27410,Yasuo,"Every stroke of my blade, a facet turned.",True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27411,Yasuo,Those who would break before they bend will break.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27412,Yasuo,The gifts of two dragons are fused in me.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27413,Yasuo,All that is began as a promise of what could be.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27414,Yasuo,"I wander alone, but I fight for others.",True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27415,Yasuo,"What is, what can be... they are not so distant.",True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27416,Yasuo,Live in the now.  Look to the future.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27417,Yasuo,Villains who defy the dragons cannot hide from my sword.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27418,Yasuo,"The tangible, the intangible.  Both are my weapons.",True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27419,Yasuo,"A poet's song, a warrior's blade.",True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27420,Yasuo,"I wander, my enemies flee.",True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27421,Yasuo,"To seek a dragon's favor is pride.  To receive it, honor.",True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27422,Yasuo,Worth without doubt is a lie.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27423,Yasuo,Denying reality bears a heavy cost.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27424,Yasuo,An unworthy foe trusts only their eyes.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27425,Yasuo,"If the truth is painful, a lie is worse.",True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27426,Yasuo,"You act without thought, Sett.  It will be your downfall.",True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27427,Yasuo,Two dragons honor me. How many mortals can say that?,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27428,Yasuo,"Do you know my face, brother?  Will I ever meet yours?",True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27429,Yasuo,"Will you let the beast out to play, Volibear?",True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27430,Yasuo,"A dragon's favor is a privilege, and a responsibility.",True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27431,Yasuo,"Do you think me a villain, Lee Sin? Say it to my face.",True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27432,Yasuo,"Put aside your visions, Karma, and face me as I am.",True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27433,Yasuo,"You are a worthy traveler, Kai'Sa. Is this your journey's end?",True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27434,Yasuo,Brand. The villain who would twist a dragon's gift.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27435,Yasuo,"Your dream is noble, Ashe.  Will you fight for it?",True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27436,Yasuo,The path of truth is not painless. Nor are its rewards easily won.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27437,Yasuo,Liars' tongues twist the world. I will silence their evil.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27438,Yasuo,There is as much truth in mercy as there is in justice.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27439,Yasuo,"See the world as it is, unflinching. That is strength.",True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27440,Yasuo,A wise soul knows truth from dreams. A worthy soul honors both.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27441,Yasuo,Those lost in dreams are lost to the truth... and to themselves.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27442,Yasuo,"I do not know how familiar my enemies are with the blade, but I am an expert.",True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27443,Yasuo,"A wanderer lives in the present, and hopes for what might be.",True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27444,Yasuo,"A fight without honor is a brawl. Brief, petty, and soon forgotten.",True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27445,Yasuo,"An enemy, however fierce, can always be defeated. Belief can always become real.",True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27446,Yasuo,A villain might dare to cross a dragon-blessed. I will ensure they regret it.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27447,Yasuo,Greatness is won on the battlefield. Glory is won in the songs that follow.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27448,Yasuo,"Truth without dreams is brutality. Dreams without truth, delusion.",True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27449,Yasuo,"A dragon sees the entire soul. What is, what might be. Few earn their blessing.",True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27450,Yasuo,Anyone can wield a sword. Not everyone can be worthy of the blade.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27451,Yasuo,I see the hopes of villains and I see them as they are.  Fear me.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27452,Yasuo,"Strength of arms did not prove my worth, but strength of character.",True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27453,Yasuo,Those who do not heed the dragons will regret their words and deeds.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27454,Yasuo,One dragon saw the battle. One heard the aftermath. I could not turn away from either.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27455,Yasuo,I must see the world as it is to make it better.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27456,Yasuo,Chaos will rain like a firestorm of ash!,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27457,Yasuo,Embrace the truth. Only then does greatness follow.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27458,Yasuo,Chaos has an unquenchable thirst.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27459,Yasuo,Fear the fire within the darkness.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27460,Yasuo,"In the end, light always succumbs to darkness.",True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27461,Yasuo,"Pale grew thy cheek, and cold.",True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27462,Yasuo,"Long, long shall I rue thee, too deeply to tell.",True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27463,Yasuo,'Tis time the heart should be unmoved.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27464,Yasuo,"So writhes the mind, remorse hath riven.",True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27465,Yasuo,Better broken than too perfect to live.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27466,Yasuo,"If you weren't made for destruction, why do you break so easily?",True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27467,Yasuo,"When I return, what opportunities will await?",True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27468,Yasuo,Conviction has betrayed you.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27469,Yasuo,Your truth shatters so easily.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27470,Yasuo,All blades bend toward chaos.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27471,Yasuo,The darkness within is stronger than the darkness without.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27472,Yasuo,Better to die on your feet.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27473,Yasuo,The best demons are the unpredictable ones.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27474,Yasuo,The darkness has overtaken you.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27475,Yasuo,There will be no dawn.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27476,Yasuo,I will not be contained.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
27477,Yasuo,To destroy is a primal promise.,True,Male,"Fighter, Assassin",49.09%,17.64%,26.19%,Ionia
