champion,voice_line,is_spoken
Seraphine,I'm so thankful for all your support! Please stay tuned for my next video!,True
Seraphine,The studio is my happy place. It's where I'm truly myself.,True
Seraphine,Remember to like and subscribe!,True
Seraphine,This dream is where I belong! See you all when I wake back up!,True
Seraphine,"Wow, I think I can hear these colors! That's crazy cool!",True
Seraphine,So many sounds I've never heard before! Can't wait to tell all my fans!,True
Seraphine,My voice... my music... please...,True
Seraphine,Songs last... forever...,True
Seraphine,Seraphine groans.,False
Seraphine,Time for a comeback album!,True
Seraphine,Giving up isn't in my lyrics!,True
Seraphine,Good material for my next song. Let's run it back!,True
Seraphine,Dance Music SFX,False
Seraphine,Laugh SFX,False
Seraphine,Recall Music SFX,False
Seraphine,Surround Sound Shield SFX,False
Seraphine,Homeguard SFX,False
Sett,I'm undisputed.,True
Sett,"Ay, never pick a fight ya can't win.",True
Sett,"Wait, hold up. Are we gettin' paid for this?",True
Sett,Five versus five? Heh. What kinda sicko is runnin' this rumble?,True
Sett,"Okay, everyone here knows how to throw a punch, right? 'Cause I don't have time for lessons.",True
Sett,"Listen up, if any of ya you don't die out there, I might have work for ya.",True
Sett,"The boss is here. Hold your applause... seriously, be quiet.",True
Sett,"Hey, is there a doctor on hand? Asking for my opponents.",True
Sett,"Hey, uh, listen... My momma don't need to know any o' this. 'kay?",True
Sett,"Yeah, this'll be a good warm-up for my fight with a giant Kaiju.",True
Sett,"Hmm, Kaiju versus Avalon. Now there's a fight I can sell.",True
Sett,"Sett sighs. ""Momma would kill me if she knew I was riding around in a big-ass death machine.""",False
Sett,"I don't really need to fight in a giant metal suit, but, you know... why wouldn't I?",True
Sett,"Nobody else brought an Avalon to this fight?"" Sett sighs. ""Guess I gotta do everything.",True
Sett,A big metal version of me. Who wouldn't pay to see that?,True
Sett,Every single one of 'em thinks they're the one to beat me...,True
Sett,...'Kay.,True
Sett,I don't like hurtin' people. I like the money I get from hurtin' people.,True
Sett,The crackin' of bones is the clinkin' of coins.,True
Sett,"Ugh, hey anyone know whose teeth are stuck in my knuckles?",True
Sett,"If I ever find my old man, well, I hope he's been training.",True
Sett,Technique... is for lightweights.,True
Sett,You swing on the boss? You better not miss.,True
Sett,Nothin' people hate more than a guy who makes somethin' of himself.,True
Sett,"Must be a fight brewin', my fur just stood up.",True
Sett,Nothin' I hate more than people with sleeves.,True
Sett,My coat costs more than this whole damn place.,True
Sett,They call me a thug. I call me an entrepreneur.,True
Sett,If anyone's watching this fight... they owe me money.,True
Sett,"Ah, the line of people trying to take me down just ain't long enough.",True
Sett,"I ain't no 'half-breed'... I'm a full breed, and I'm the only one.",True
Sett,"Too hairy for humans, too smooth for Vastaya. What are you gonna do?",True
Sett,"I don't bother with jabs; if you're throwing, throw it hard.",True
Sett,"Gah, probably shouldn't've have worn my nice pants to this.",True
Sett,It's all fun and games 'til someone gets their face caved in.,True
Sett,All words are fightin' words.,True
Sett,No tappin' out in my pit.,True
Sett,"Everyone's got a plan, 'til they get slammed into the ground.",True
Sett,"All men wanna be me, too bad they ain't me.",True
Sett,"Everyone loses, well, almost everyone.",True
Sett,"Sett sighs. ""Some beatings you just gotta do yourself.""",False
Sett,Somewhere out there is a demand that needs supplyin'.,True
Sett,Who's lookin' to lose a fight today?,True
Sett,Y'know... you don't really know someone until you fought 'em to the death.,True
Sett,Ionia... place was so damn quiet before I came along.,True
Sett,"Violence is my business, and business is booming.",True
Sett,"People say they don't like violence, but they all watch.",True
Sett,Glad I don't have to fight me.,True
Sett,Bein' the boss is a lot better than not bein' the boss.,True
Sett,Momma always said I had her temper.,True
Sett,"Only thing an honest livin' makes you, is broke.",True
Sett,Wonder if they make silk pants for these things...,True
Sett,I can punch all day in this thing and never break a claw.,True
Sett,I gotta get one these things for momma.,True
Sett,Big time beatdown machine comin' through!,True
Sett,A wise master once said: 'Be like water.' Guess I'm kind of a tsunami.,True
Sett,"They say you learn a lot from a beating. If that's true, I've made the whole world smarter.",True
Sett,"I used to risk my neck in the pit, making someone else rich. Now we do it the other way around. I like that better.",True
Sett,"When you're on top, there's always some chump trying to drag you down. Pullin' at your feet, scuffin' up your nice shoes.",True
Sett,They called me 'Sett the Beast-Boy Bastard'. Hah. Now it's 'Sett the Beast-Man Bastard'.,True
Sett,"Looks like I brought my fists to a knife fight. Honestly, I feel bad for the knives.",True
Sett,I remember my first fight. I ran home cryin' to momma... she wiped my tears with her claws.,True
Sett,Look at that face. It's just screamin' 'punch me'.,True
Sett,"You're the number one contender? Hah, I must've really cleaned out the division.",True
Sett,"Welcome to my show! If you live, I'll have you back.",True
Sett,"If you even dream of whoopin' me, you better wake up and apologize.",True
Sett,My old man ran off. You'd be smart to do the same.,True
Sett,You got guts. Too bad I gotta put my fists through 'em.,True
Sett,"Look sharp, meat! You're in the main event now.",True
Sett,"To be the boss, you gotta beat the boss. I don't see you bein' the boss.",True
Sett,"Hah, I ain't about to lose to that.",True
Sett,"I ain't never lost, you know that right?",True
Sett,"Hey, bilgerat, you see my pop? He'd be a scumbag like you.",True
Sett,You Noxians ain't all bad. You ain't all good either.,True
Sett,"You Noxians may have started the fight pits, but I damn sure perfected 'em.",True
Sett,"Hey, you're Noxian, just like my pa. I'll try not to hold it against ya.",True
Sett,"You know the deal Noxus. Stay outta my business, and I stay outta yours.",True
Sett,"You know, my mom's a Vastaya. That's the only reason I ain't stomped you yet.",True
Sett,Look at you! Old blood Vastaya... you too good for me? Huh?,True
Sett,You're about to see my human side-- the part that ain't so nice.,True
Sett,"Anyone wants a piece of me, line forms right here.",True
Sett,It's easy to talk big when you still got all your teeth.,True
Sett,You think I got where I am by listening to people?,True
Sett,"Love you, Ma. See ya tomorrow. Mwah.",True
Sett,Sett pulls out a photo of his mother from his jacket and kisses it.,False
Sett,Sett laughs.,False
Sett,Sett chuckles.,False
Sett,Sett grunts.,False
Sett,"Fist, meet face.",True
Sett,Only one of us is leavin'.,True
Sett,Someone hold my coat.,True
Sett,Catch these hands!,True
Sett,Let's throw down.,True
Sett,You got my money?,True
Sett,Get punch drunk.,True
Sett,"Oh, look. A punchin' bag.",True
Sett,Free whoopins!,True
Sett,Time for a chin check.,True
Sett,You callin' me out?,True
Sett,Gotta put the stamp on 'em.,True
Sett,You're in my pit now.,True
Sett,What'd you say 'bout my momma?,True
Sett,Whatchu got?,True
Sett,Take your best shot.,True
Sett,This is the part where you bleed.,True
Sett,You got nerve.,True
Sett,Bring the ruckus.,True
Sett,Let's give 'em a show.,True
Sett,Sett snarls.,False
Sett,Pay up!,True
Sett,'Sup meat?,True
Sett,Ring the bell.,True
Sett,You wanna go?,True
Sett,"Tuck that chin, Boss.",True
Sett,Guess it's on.,True
Sett,You know who you're messin' with?,True
Sett,Better keep those hands up.,True
Sett,"Come on, hit me.",True
Sett,Nothin' personal.,True
Sett,Bust 'em up!,True
Sett,Sett yells.,False
Sett,Play nice!,True
Sett,Facebreaker!,True
Sett,THIS IS GONNA HURT!,True
Sett,NOW FOR THE FINISH!,True
Sett,AAAND SLAM!,True
Sett,Sett shouts.,False
Sett,GOIN' FOR A RIDE!,True
Sett,MECHA SLAM!,True
Sett,Ooh... you should get some ice on that.,True
Sett,Get that money.,True
Sett,You ain't the one.,True
Sett,Nope. Not a contender.,True
Sett,You might wanna stay down.,True
Sett,Get 'em off my floor.,True
Sett,Yeah... that's what I do.,True
Sett,That's a KD... knocked-dead.,True
Sett,That's a concussion.,True
Sett,Ya missed.,True
Sett,Someone get the cart!,True
Sett,"Look out, there's a new boss 'round here!",True
Sett,"Uh... be right back. Gotta check on some, uh, legitimate business.",True
Sett,Pause the fight! Forgot to stretch. Don't wanna pull nothin'.,True
Sett,"Little break between rounds, then, come out swingin'.",True
Sett,"Y'know, life's really all about the quiet time between beatdowns.",True
Sett,"Things I love: uh, my momma, breakin' necks, and fine Ionian silk.",True
Sett,"Hold up, gotta ice the knuckles.",True
Sett,I want... a rematch...,True
Sett,Wait...? Really...?,True
Sett,Low... blow...,True
Sett,Sett groans.,False
Sett,Tell ma... they started it...,True
Sett,Four hundred eighty-three... and one.,True
Sett,Sorry... Ma...,True
Sett,Good... fight.,True
Sett,Tell my pa... I hate him.,True
Sett,Ain't even thinkin' 'bout throwin' in the towel.,True
Sett,"Sett groans. ""I almost felt that one.""",False
Sett,Alright. I'm warmed up now.,True
Sett,"So, that's losin', huh? Not my favorite thing.",True
Sett,"Aw great, did that leave a mark?",True
Sett,It ain't how many times you get knocked down. It's how many times you get back up.,True
Sett,"Well... when life gives you lemons, punch life in the throat.",True
Shaco,How about a magic trick?,True
Shaco,The joke's on you!,True
Shaco,Look... behind you.,True
Shaco,"March, march, march, march!",True
Shaco,"Now you see me, now you don't!",True
Shaco,Just a little bit closer!,True
Shaco,Why so serious?,True
Shaco,"For my next trick, I'll make you disappear!",True
Shaco,Shaco laughs.,False
Shen,A demonstration of superior judgement.,True
Shen,So I go.,True
Shen,With balanced steps.,True
Shen,Our wills align.,True
Shen,Press on.,True
Shen,From the shadows.,True
Shen,Tread carefully.,True
Shen,Without a sound.,True
Shen,There is no dispute.,True
Shen,Immediately.,True
Shen,"You're already dead, you just haven't caught up yet.",True
Shen,"If light travels so fast, how come it's never caught a ninja?",True
Shen,Shen laughs.,False
Shen,Shen grunts.,False
Shen,It must be done.,True
Shen,Enforced equilibrium.,True
Shen,I find them unworthy.,True
Shen,With honor.,True
Shen,Understood.,True
Shen,Guinsoo!,True
Shen,Shen meditates.,False
Shen,Shen groans.,False
Shen,The ever-watchful Eye is upon you.,True
Shen,Balance favors you... this time.,True
Shyvana,They are nothing before me.,True
Shyvana,I smell fear.,True
Shyvana,I go.,True
Shyvana,The dragon nears.,True
Shyvana,On wings of fury.,True
Shyvana,The enemies of Demacia will fall.,True
Shyvana,Without remorse.,True
Shyvana,The quiet before battle.,True
Shyvana,They should run now.,True
Shyvana,They have faced nothing like me.,True
Shyvana,Behold my true form.,True
Shyvana,Tremble before the power of a dragon.,True
Shyvana,Power flows through me.,True
Shyvana,I am unleashed.,True
Shyvana,Come get a glimpse into the belly of the beast!,True
Shyvana,Think you're a dragon slayer? Come here and try.,True
Shyvana,What do you get when a dragon sneezes? (chuckles) Out of the way.,True
Shyvana,Shyvana laughs.,False
Shyvana,Shyvana grunts.,False
Shyvana,Suffer my fury.,True
Shyvana,The might of Demacia will prevail.,True
Shyvana,The rage.,True
Shyvana,They see their end.,True
Shyvana,"By the blood of my father, I will end them.",True
Shyvana,Fragile creatures.,True
Shyvana,I will dance in their ashes.,True
Shyvana,Feel my talons.,True
Shyvana,Fear me.,True
Shyvana,Shyvana roars.,False
Shyvana,I am unleashed!,True
Shyvana,Behold my true form!,True
Shyvana,Shyvana groans.,False
Shyvana,I love the quiet before battle.,True
Shyvana,Dragons have no remorse.,True
Singed,How about a drink?,True
Singed,I hear you.,True
Singed,"Mix, mix, swirl, mix.",True
Singed,"To shake, or not to shake.",True
Singed,On my way.,True
Singed,It's nearly time.,True
Singed,How'd that taste?,True
Singed,"Shaken, not stirred.",True
Singed,Singed laughs.,False
Singed,Singed grunts.,False
Singed,This may hurt.,True
Singed,Singed groans.,False
Sion,Rest is for the living.,True
Sion,You reek of fear!,True
Sion,It's been too long.,True
